Time,rnti,SFN,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1665755751113,75,1835,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751114,75,1836,2.0,38.0,6.0,1,28,-2,14688,-2,20,4
1665755751117,75,1839,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751118,75,1840,2.0,38.0,6.0,1,28,-2,16992,-2,23,4
1665755751122,75,1844,0.0,38.0,6.0,1,23,-2,1000,-2,2,4
1665755751123,65535,1845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751130,75,1852,0.0,38.0,6.0,1,24,-2,520,-2,1,4
1665755751138,75,1860,0.0,38.0,6.0,1,30,-2,520,-2,1,4
1665755751143,65535,1865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751158,75,1880,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751162,75,1884,0.0,38.0,6.0,1,23,-2,1000,-2,2,4
1665755751163,65535,1885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751171,75,1893,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751183,65535,1905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751198,65535,1920,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751203,65535,1925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751208,65535,1930,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751218,65535,1940,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751223,65535,1945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751228,65535,1950,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751243,65535,1965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751263,65535,1985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751283,65535,2005,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751303,65535,2025,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751323,65535,2045,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751343,65535,2065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751358,65535,2080,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751363,65535,2085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751368,65535,2090,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751378,65535,2100,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751383,65535,2105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751388,65535,2110,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751403,65535,2125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751423,65535,2145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751443,65535,2165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751463,65535,2185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751483,65535,2205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751503,65535,2225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751518,65535,2240,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751523,65535,2245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751528,65535,2250,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751538,65535,2260,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751543,65535,2265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751548,65535,2270,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751563,65535,2285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751583,65535,2305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751603,65535,2325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751623,65535,2345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751643,65535,2365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751663,65535,2385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751678,65535,2400,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751683,65535,2405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751688,65535,2410,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751698,65535,2420,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751703,65535,2425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751708,65535,2430,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751723,65535,2445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751743,65535,2465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751763,65535,2485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751783,65535,2505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751803,65535,2525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751823,65535,2545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751838,65535,2560,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751842,75,2564,0.0,38.0,6.0,1,17,-2,968,-2,3,4
1665755751843,65535,2565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751848,65535,2570,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751850,75,2572,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751851,75,2573,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751852,75,2574,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751853,75,2575,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751854,75,2576,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751855,75,2577,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751856,75,2578,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751857,75,2579,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751858,65535,2580,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751859,75,2581,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751860,75,2582,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751860,75,2582,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751861,75,2583,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751862,75,2584,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751863,65535,2585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751868,65535,2590,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755751870,75,2592,0.0,38.0,6.0,1,16,-2,12216,-2,40,4
1665755751871,75,2593,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751872,75,2594,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751873,75,2595,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751874,75,2596,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751875,75,2597,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751876,75,2598,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751877,75,2599,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751877,75,2599,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751878,75,2600,0.0,38.0,6.0,1,13,-2,8248,-2,36,4
1665755751879,75,2601,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751880,75,2602,0.0,38.0,6.0,1,16,-2,12216,-2,40,4
1665755751881,75,2603,0.0,38.0,6.0,1,14,-2,10296,-2,40,4
1665755751882,75,2604,0.0,38.0,6.0,1,20,-2,16992,-2,40,4
1665755751883,65535,2605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751884,75,2606,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751884,75,2606,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751885,75,2607,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751886,75,2608,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751887,75,2609,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751888,75,2610,0.0,38.0,6.0,1,11,-2,6200,-2,36,4
1665755751889,75,2611,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755751890,75,2612,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751891,75,2613,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751892,75,2614,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751893,75,2615,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751894,75,2616,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755751895,75,2617,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751895,75,2617,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751896,75,2618,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751897,75,2619,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751898,75,2620,0.0,38.0,6.0,1,11,-2,6200,-2,36,4
1665755751899,75,2621,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755751900,75,2622,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751900,75,2622,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751901,75,2623,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751902,75,2624,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751903,65535,2625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751904,75,2626,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751905,75,2627,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751906,75,2628,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755751907,75,2629,0.0,38.0,6.0,1,12,-2,7992,-2,40,4
1665755751908,75,2630,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751909,75,2631,0.0,38.0,6.0,1,11,-2,6968,-2,40,4
1665755751910,75,2632,0.0,38.0,6.0,1,12,-2,776,-2,4,4
1665755751916,75,2638,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751918,75,2640,0.0,38.0,6.0,1,24,-2,1064,-2,2,4
1665755751923,65535,2645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751924,75,2646,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755751926,75,2648,0.0,38.0,6.0,1,24,-2,1064,-2,2,4
1665755751926,75,2648,2.0,38.0,6.0,1,28,-2,19080,-2,26,4
1665755751927,75,2649,2.0,38.0,6.0,1,28,-2,18336,-2,25,4
1665755751929,75,2651,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751933,75,2655,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751934,75,2656,2.0,38.0,6.0,1,28,-2,2984,-2,4,4
1665755751940,75,2662,2.0,38.0,6.0,1,28,-2,31704,-2,43,4
1665755751941,75,2663,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751942,75,2664,0.0,38.0,6.0,1,7,-2,968,-2,8,4
1665755751943,75,2665,2.0,38.0,6.0,1,28,-2,31704,-2,43,4
1665755751943,65535,2665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751944,75,2666,2.0,38.0,6.0,1,28,-2,10296,-2,14,4
1665755751945,75,2667,2.0,38.0,6.0,1,28,-2,20616,-2,28,4
1665755751946,75,2668,2.0,38.0,6.0,1,28,-2,2984,-2,4,4
1665755751950,75,2672,0.0,38.0,6.0,1,24,-2,1064,-2,2,4
1665755751952,75,2674,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751953,75,2675,2.0,38.0,6.0,1,28,-2,20616,-2,28,4
1665755751954,75,2676,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751955,75,2677,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755751956,75,2678,2.0,38.0,6.0,1,28,-2,22920,-2,31,4
1665755751958,75,2680,0.0,38.0,6.0,1,30,-2,1064,-2,2,4
1665755751963,65535,2685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751966,75,2688,0.0,38.0,6.0,1,8,-2,1096,-2,8,4
1665755751974,75,2696,0.0,38.0,6.0,1,23,-2,1000,-2,2,4
1665755751983,65535,2705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755751988,75,2710,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755751990,75,2712,0.0,38.0,6.0,1,8,-2,1096,-2,8,4
1665755751992,75,2714,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755751998,65535,2720,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752003,65535,2725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752006,75,2728,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752006,75,2728,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752007,75,2729,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752008,65535,2730,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752009,75,2731,0.0,38.0,6.0,1,8,-2,5544,-2,40,4
1665755752010,75,2732,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752011,75,2733,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752012,75,2734,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752013,75,2735,0.0,38.0,6.0,1,9,-2,6200,-2,40,4
1665755752014,75,2736,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755752015,75,2737,0.0,38.0,6.0,1,15,-2,11448,-2,40,4
1665755752016,75,2738,0.0,38.0,6.0,1,16,-2,1544,-2,5,4
1665755752018,65535,2740,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752023,65535,2745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752028,65535,2750,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752029,75,2751,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752031,75,2753,2.0,38.0,6.0,1,28,-2,2216,-2,3,4
1665755752032,75,2754,2.0,38.0,6.0,1,28,-2,11064,-2,15,4
1665755752033,75,2755,2.0,38.0,6.0,1,28,-2,36696,-2,50,4
1665755752034,75,2756,2.0,38.0,6.0,1,28,-2,36696,-2,49,4
1665755752035,75,2757,2.0,38.0,6.0,1,28,-2,2984,-2,4,4
1665755752036,75,2758,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752037,75,2759,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752042,75,2764,0.0,38.0,6.0,1,11,-2,872,-2,5,4
1665755752043,65535,2765,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752050,75,2772,0.0,38.0,6.0,1,13,-2,1800,-2,8,4
1665755752058,75,2780,0.0,38.0,6.0,1,11,-2,872,-2,5,4
1665755752063,65535,2785,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752066,75,2788,0.0,38.0,6.0,1,24,-2,1064,-2,2,4
1665755752067,75,2789,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752068,75,2790,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752080,75,2802,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752082,75,2804,0.0,38.0,6.0,1,19,-2,1160,-2,3,4
1665755752083,65535,2805,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752090,75,2812,0.0,38.0,6.0,1,13,-2,9144,-2,40,4
1665755752091,75,2813,0.0,38.0,6.0,1,13,-2,8248,-2,36,4
1665755752100,75,2822,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752103,65535,2825,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752109,75,2831,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752110,75,2832,2.0,38.0,6.0,1,28,-2,25456,-2,34,4
1665755752112,75,2834,2.0,38.0,6.0,1,28,-2,5992,-2,8,4
1665755752114,75,2836,2.0,38.0,6.0,1,28,-2,20616,-2,28,4
1665755752122,75,2844,0.0,38.0,6.0,1,22,-2,904,-2,2,4
1665755752123,65535,2845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752128,75,2850,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752130,75,2852,0.0,38.0,6.0,1,24,-2,12960,-2,24,4
1665755752139,75,2861,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752143,65535,2865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752148,75,2870,2.0,38.0,6.0,1,28,-2,17568,-2,24,4
1665755752158,65535,2880,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752162,75,2884,0.0,38.0,6.0,1,13,-2,904,-2,4,4
1665755752163,65535,2885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752168,65535,2890,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752170,75,2892,0.0,38.0,6.0,1,15,-2,3496,-2,12,4
1665755752178,65535,2900,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752180,75,2902,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752183,65535,2905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752186,75,2908,0.0,38.0,6.0,1,11,-2,872,-2,5,4
1665755752187,75,2909,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752188,65535,2910,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752189,75,2911,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752191,75,2913,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752194,75,2916,0.0,38.0,6.0,1,23,-2,19848,-2,40,4
1665755752195,75,2917,0.0,38.0,6.0,1,24,-2,12960,-2,24,4
1665755752196,75,2918,2.0,38.0,6.0,1,28,-2,8248,-2,11,4
1665755752203,65535,2925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752210,75,2932,0.0,38.0,6.0,1,13,-2,904,-2,4,4
1665755752218,75,2940,0.0,38.0,6.0,1,24,-2,6456,-2,12,4
1665755752221,75,2943,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752223,65535,2945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752228,75,2950,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752229,75,2951,2.0,38.0,6.0,1,28,-2,4392,-2,6,4
1665755752230,75,2952,2.0,38.0,6.0,1,28,-2,2984,-2,4,4
1665755752231,75,2953,2.0,38.0,6.0,1,28,-2,2216,-2,3,4
1665755752238,75,2960,2.0,38.0,6.0,1,28,-2,2216,-2,3,4
1665755752243,65535,2965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752250,75,2972,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752252,75,2974,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752256,75,2978,2.0,38.0,6.0,1,28,-2,23688,-2,32,4
1665755752257,75,2979,2.0,38.0,6.0,1,28,-2,34008,-2,46,4
1665755752262,75,2984,0.0,38.0,6.0,1,20,-2,840,-2,2,4
1665755752263,65535,2985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752270,75,2992,0.0,38.0,6.0,1,24,-2,2664,-2,5,4
1665755752271,75,2993,2.0,38.0,6.0,1,28,-2,1480,-2,2,4
1665755752278,75,3000,0.0,38.0,6.0,1,30,-2,2664,-2,5,4
1665755752283,65535,3005,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752286,75,3008,0.0,38.0,6.0,1,24,-2,1064,-2,2,4
1665755752302,75,3024,0.0,38.0,6.0,1,6,-2,936,-2,9,4
1665755752303,65535,3025,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752310,75,3032,0.0,38.0,6.0,1,7,-2,968,-2,8,4
1665755752312,75,3034,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752318,65535,3040,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752320,75,3042,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752323,65535,3045,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752326,75,3048,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752328,65535,3050,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752338,65535,3060,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752342,75,3064,0.0,38.0,6.0,1,9,-2,936,-2,6,4
1665755752343,65535,3065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752348,65535,3070,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752361,75,3083,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752363,65535,3085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752383,65535,3105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752387,75,3109,2.0,38.0,6.0,1,28,-2,712,-2,1,4
1665755752403,65535,3125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752422,75,3144,0.0,38.0,6.0,1,9,-2,936,-2,6,4
1665755752423,65535,3145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752443,65535,3165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752463,65535,3185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752478,65535,3200,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752483,65535,3205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752488,65535,3210,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752498,65535,3220,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752503,65535,3225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752508,65535,3230,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752523,65535,3245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752543,65535,3265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752563,65535,3285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752583,65535,3305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752603,65535,3325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752623,65535,3345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752638,65535,3360,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752643,65535,3365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752648,65535,3370,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752658,65535,3380,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752663,65535,3385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752668,65535,3390,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752683,65535,3405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752703,65535,3425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752723,65535,3445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752743,65535,3465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752763,65535,3485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752783,65535,3505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752798,65535,3520,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752803,65535,3525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752808,65535,3530,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752818,65535,3540,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752823,65535,3545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752828,65535,3550,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752843,65535,3565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752863,65535,3585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752883,65535,3605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752903,65535,3625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752923,65535,3645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752943,65535,3665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752958,65535,3680,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752963,65535,3685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752968,65535,3690,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752978,65535,3700,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755752983,65535,3705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755752988,65535,3710,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753003,65535,3725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753023,65535,3745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753043,65535,3765,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753063,65535,3785,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753083,65535,3805,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753103,65535,3825,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753118,65535,3840,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753123,65535,3845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753128,65535,3850,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753138,65535,3860,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753143,65535,3865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753148,65535,3870,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753163,65535,3885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753183,65535,3905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753203,65535,3925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753223,65535,3945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753243,65535,3965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753263,65535,3985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753278,65535,4000,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753283,65535,4005,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753288,65535,4010,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753298,65535,4020,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753303,65535,4025,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753308,65535,4030,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753323,65535,4045,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753343,65535,4065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753363,65535,4085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753383,65535,4105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753403,65535,4125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753423,65535,4145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753438,65535,4160,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753443,65535,4165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753448,65535,4170,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753458,65535,4180,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753463,65535,4185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665755753468,65535,4190,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665755753483,65535,4205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
