Time,rnti,SFN,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1665756451798,85,6155,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451800,85,6157,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756451801,85,6158,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451803,85,6160,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756451808,65535,6165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451827,85,6184,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756451828,65535,6185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451839,85,6196,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756451843,85,6200,0.0,9.0,6.0,1,6,-2,936,-2,9,4
1665756451848,65535,6205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451851,85,6208,0.0,9.0,6.0,1,13,-2,904,-2,4,4
1665756451859,85,6216,0.0,9.0,6.0,1,9,-2,296,-2,2,4
1665756451867,85,6224,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451868,65535,6225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451869,85,6226,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451878,85,6235,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451883,65535,6240,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756451887,85,6244,0.0,9.0,6.0,1,13,-2,904,-2,4,4
1665756451888,65535,6245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451893,65535,6250,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756451895,85,6252,0.0,9.0,6.0,1,24,-2,520,-2,1,4
1665756451903,65535,6260,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756451903,85,6260,0.0,9.0,6.0,1,30,-2,520,-2,1,4
1665756451903,85,6260,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451908,65535,6265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451913,65535,6270,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756451928,65535,6285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451928,85,6285,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756451948,65535,6305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451967,85,6324,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756451968,65535,6325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756451988,65535,6345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452008,65535,6365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452028,65535,6385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452043,65535,6400,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452048,65535,6405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452053,65535,6410,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452063,65535,6420,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452068,65535,6425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452073,65535,6430,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452088,65535,6445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452108,65535,6465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452128,65535,6485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452148,65535,6505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452168,65535,6525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452188,65535,6545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452203,65535,6560,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452208,65535,6565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452213,65535,6570,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452223,65535,6580,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452228,65535,6585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452233,65535,6590,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452248,65535,6605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452268,65535,6625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452288,65535,6645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452308,65535,6665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452328,65535,6685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452348,65535,6705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452363,65535,6720,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452368,65535,6725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452373,65535,6730,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452383,65535,6740,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452388,65535,6745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452393,65535,6750,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452408,65535,6765,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452428,65535,6785,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452448,65535,6805,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452458,85,6815,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452459,85,6816,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452460,85,6817,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452461,85,6818,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452462,85,6819,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452463,85,6820,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452464,85,6821,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452465,85,6822,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452466,85,6823,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452467,85,6824,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452468,65535,6825,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452468,85,6825,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452469,85,6826,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452470,85,6827,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452471,85,6828,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452472,85,6829,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452473,85,6830,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452474,85,6831,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452475,85,6832,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452476,85,6833,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452477,85,6834,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452478,85,6835,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452479,85,6836,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452480,85,6837,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452481,85,6838,2.0,9.0,6.0,1,28,-2,26416,-2,36,4
1665756452487,85,6844,0.0,9.0,6.0,1,13,-2,904,-2,4,4
1665756452488,65535,6845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452495,85,6852,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452503,85,6860,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452505,85,6862,2.0,9.0,6.0,1,28,-2,10296,-2,14,4
1665756452508,65535,6865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452511,85,6868,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452513,85,6870,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452514,85,6871,2.0,9.0,6.0,1,28,-2,4392,-2,6,4
1665756452515,85,6872,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452516,85,6873,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452517,85,6874,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452518,85,6875,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452519,85,6876,0.0,9.0,6.0,1,23,-2,1000,-2,2,4
1665756452519,85,6876,2.0,9.0,6.0,1,28,-2,7480,-2,10,4
1665756452521,85,6878,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452522,85,6879,2.0,9.0,6.0,1,28,-2,4392,-2,6,4
1665756452523,65535,6880,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452523,85,6880,2.0,9.0,6.0,1,27,-2,28336,-2,44,4
1665756452524,85,6881,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452525,85,6882,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452526,85,6883,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452527,85,6884,2.0,9.0,6.0,1,28,-2,26416,-2,36,4
1665756452528,65535,6885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452529,85,6886,2.0,9.0,6.0,1,28,-2,10296,-2,14,4
1665756452530,85,6887,2.0,9.0,6.0,1,28,-2,31704,-2,43,4
1665756452531,85,6888,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452532,85,6889,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452533,65535,6890,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452533,85,6890,2.0,9.0,6.0,1,27,-2,28336,-2,44,4
1665756452534,85,6891,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452535,85,6892,2.0,9.0,6.0,1,28,-2,5992,-2,8,4
1665756452536,85,6893,2.0,9.0,6.0,1,28,-2,20616,-2,28,4
1665756452543,65535,6900,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452545,85,6902,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452546,85,6903,2.0,9.0,6.0,1,28,-2,4392,-2,6,4
1665756452547,85,6904,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452547,85,6904,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452548,85,6905,2.0,9.0,6.0,1,27,-2,29296,-2,46,4
1665756452548,65535,6905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452549,85,6906,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452550,85,6907,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452551,85,6908,2.0,9.0,6.0,1,28,-2,4392,-2,6,4
1665756452553,65535,6910,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452555,85,6912,0.0,9.0,6.0,1,24,-2,1608,-2,3,4
1665756452556,85,6913,0.0,9.0,6.0,1,24,-2,520,-2,1,4
1665756452565,85,6922,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452566,85,6923,2.0,9.0,6.0,1,28,-2,25456,-2,34,4
1665756452567,85,6924,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452568,85,6925,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452568,65535,6925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452569,85,6926,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452570,85,6927,2.0,9.0,6.0,1,28,-2,36696,-2,49,4
1665756452573,85,6930,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452574,85,6931,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452575,85,6932,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452576,85,6933,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452577,85,6934,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452578,85,6935,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452579,85,6936,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452580,85,6937,0.0,9.0,6.0,1,4,-2,840,-2,12,4
1665756452580,85,6937,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452581,85,6938,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452582,85,6939,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452583,85,6940,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452584,85,6941,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452585,85,6942,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452586,85,6943,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452587,85,6944,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452588,85,6945,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452588,85,6945,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452588,65535,6945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452589,85,6946,2.0,9.0,6.0,1,28,-2,31704,-2,43,4
1665756452598,85,6955,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452599,85,6956,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452600,85,6957,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452601,85,6958,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452602,85,6959,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452603,85,6960,2.0,9.0,6.0,1,28,-2,22152,-2,30,4
1665756452608,65535,6965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452612,85,6969,0.0,9.0,6.0,1,7,-2,968,-2,8,4
1665756452620,85,6977,0.0,9.0,6.0,1,24,-2,4264,-2,8,4
1665756452622,85,6979,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452623,85,6980,2.0,9.0,6.0,1,28,-2,25456,-2,34,4
1665756452624,85,6981,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452625,85,6982,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452626,85,6983,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452627,85,6984,2.0,9.0,6.0,1,28,-2,13536,-2,18,4
1665756452628,65535,6985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452630,85,6987,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452631,85,6988,2.0,9.0,6.0,1,28,-2,25456,-2,34,4
1665756452632,85,6989,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452633,85,6990,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452634,85,6991,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452635,85,6992,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452644,85,7001,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452647,85,7004,0.0,9.0,6.0,1,16,-2,904,-2,3,4
1665756452648,65535,7005,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452654,85,7011,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452655,85,7012,2.0,9.0,6.0,1,28,-2,26416,-2,36,4
1665756452656,85,7013,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452657,85,7014,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452658,85,7015,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452659,85,7016,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452660,85,7017,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452661,85,7018,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452662,85,7019,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452663,85,7020,0.0,9.0,6.0,1,5,-2,872,-2,10,4
1665756452663,85,7020,2.0,9.0,6.0,1,27,-2,31704,-2,50,4
1665756452664,85,7021,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452665,85,7022,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452666,85,7023,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452667,85,7024,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452668,65535,7025,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452668,85,7025,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452669,85,7026,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452670,85,7027,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452671,85,7028,0.0,9.0,6.0,1,11,-2,872,-2,5,4
1665756452671,85,7028,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452672,85,7029,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452673,85,7030,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452674,85,7031,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452675,85,7032,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452676,85,7033,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452679,85,7036,0.0,9.0,6.0,1,23,-2,4584,-2,9,4
1665756452681,85,7038,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452682,85,7039,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452683,65535,7040,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452683,85,7040,2.0,9.0,6.0,1,27,-2,28336,-2,44,4
1665756452684,85,7041,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452685,85,7042,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452686,85,7043,2.0,9.0,6.0,1,28,-2,30576,-2,41,4
1665756452688,65535,7045,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452689,85,7046,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452690,85,7047,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452691,85,7048,2.0,9.0,6.0,1,28,-2,29296,-2,39,4
1665756452693,65535,7050,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452695,85,7052,0.0,9.0,6.0,1,6,-2,936,-2,9,4
1665756452703,85,7060,0.0,9.0,6.0,1,8,-2,3752,-2,27,4
1665756452703,65535,7060,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452705,85,7062,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452706,85,7063,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452707,85,7064,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452708,85,7065,2.0,9.0,6.0,1,28,-2,34008,-2,46,4
1665756452708,65535,7065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452709,85,7066,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452710,85,7067,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452711,85,7068,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452712,85,7069,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452713,85,7070,2.0,9.0,6.0,1,27,-2,28336,-2,44,4
1665756452713,65535,7070,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452714,85,7071,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452715,85,7072,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452716,85,7073,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452717,85,7074,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452718,85,7075,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452719,85,7076,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452720,85,7077,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452721,85,7078,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452722,85,7079,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452723,85,7080,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452724,85,7081,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452725,85,7082,2.0,9.0,6.0,1,28,-2,36696,-2,50,4
1665756452726,85,7083,2.0,9.0,6.0,1,28,-2,13536,-2,18,4
1665756452727,85,7084,0.0,9.0,6.0,1,12,-2,1000,-2,5,4
1665756452728,65535,7085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452735,85,7092,0.0,9.0,6.0,1,7,-2,1800,-2,15,4
1665756452743,85,7100,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756452746,85,7103,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452748,65535,7105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452759,85,7116,0.0,9.0,6.0,1,11,-2,872,-2,5,4
1665756452767,85,7124,0.0,9.0,6.0,1,20,-2,1288,-2,3,4
1665756452768,65535,7125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452775,85,7132,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452779,85,7136,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452788,65535,7145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452802,85,7159,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452808,65535,7165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452827,85,7184,0.0,9.0,6.0,1,20,-2,840,-2,2,4
1665756452828,65535,7185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452843,85,7200,0.0,9.0,6.0,1,7,-2,968,-2,8,4
1665756452843,65535,7200,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452848,65535,7205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452851,85,7208,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452853,65535,7210,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452861,85,7218,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452862,85,7219,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756452863,65535,7220,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452868,65535,7225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452873,65535,7230,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756452887,85,7244,0.0,9.0,6.0,1,18,-2,1064,-2,3,4
1665756452888,65535,7245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452908,65535,7265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452912,85,7269,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452928,65535,7285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452930,85,7287,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756452948,65535,7305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452967,85,7324,0.0,9.0,6.0,1,11,-2,872,-2,5,4
1665756452968,65535,7325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756452988,65535,7345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453003,65535,7360,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453008,65535,7365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453013,65535,7370,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453023,65535,7380,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453028,65535,7385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453033,65535,7390,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453048,65535,7405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453068,65535,7425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453088,65535,7445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453108,65535,7465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453128,65535,7485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453148,65535,7505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453163,65535,7520,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453168,65535,7525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453173,65535,7530,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453183,65535,7540,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453188,65535,7545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453193,65535,7550,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453208,65535,7565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453228,65535,7585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453248,65535,7605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453268,65535,7625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453288,65535,7645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453308,65535,7665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453323,65535,7680,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453328,65535,7685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453333,65535,7690,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453343,65535,7700,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453348,65535,7705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453353,65535,7710,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453368,65535,7725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453388,65535,7745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453407,85,7764,0.0,9.0,6.0,1,22,-2,904,-2,2,4
1665756453408,65535,7765,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453415,85,7772,0.0,9.0,6.0,1,24,-2,1064,-2,2,4
1665756453423,85,7780,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756453428,65535,7785,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453441,85,7798,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756453448,65535,7805,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453449,85,7806,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756453450,85,7807,2.0,9.0,6.0,1,28,-2,1480,-2,2,4
1665756453467,85,7824,0.0,9.0,6.0,1,11,-2,872,-2,5,4
1665756453468,65535,7825,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453475,85,7832,0.0,9.0,6.0,1,24,-2,520,-2,1,4
1665756453483,65535,7840,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453484,85,7841,2.0,9.0,6.0,1,28,-2,712,-2,1,4
1665756453488,65535,7845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453493,65535,7850,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453503,65535,7860,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453508,65535,7865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453513,65535,7870,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756453528,65535,7885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453548,65535,7905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453568,65535,7925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453588,65535,7945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453608,65535,7965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756453628,65535,7985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
